Id,Geography,state,2010 census,2014 estimate
0500000US31127,Nemaha County,Nebraska,7248,7175
0500000US31129,Nuckolls County,Nebraska,4500,4369
0500000US31131,Otoe County,Nebraska,15740,15797
0500000US31133,Pawnee County,Nebraska,2773,2702
0500000US31135,Perkins County,Nebraska,2970,2891
0500000US31137,Phelps County,Nebraska,9188,9187
0500000US31139,Pierce County,Nebraska,7266,7202
0500000US31141,Platte County,Nebraska,32237,32666
0500000US31143,Polk County,Nebraska,5406,5271
0500000US31145,Red Willow County,Nebraska,11055,10867
0500000US31147,Richardson County,Nebraska,8363,8128
0500000US31149,Rock County,Nebraska,1526,1443
0500000US31151,Saline County,Nebraska,14200,14252
0500000US31153,Sarpy County,Nebraska,158840,172193
0500000US31155,Saunders County,Nebraska,20780,20919
0500000US31157,Scotts Bluff County,Nebraska,36970,36465
0500000US31159,Seward County,Nebraska,16750,17150
0500000US31161,Sheridan County,Nebraska,5469,5259
0500000US31163,Sherman County,Nebraska,3152,3074
0500000US31165,Sioux County,Nebraska,1311,1303
0500000US31167,Stanton County,Nebraska,6129,6069
0500000US31169,Thayer County,Nebraska,5228,5230
0500000US31171,Thomas County,Nebraska,647,687
0500000US31173,Thurston County,Nebraska,6940,6969
0500000US31175,Valley County,Nebraska,4260,4204
0500000US31177,Washington County,Nebraska,20234,20258
0500000US31179,Wayne County,Nebraska,9595,9431
0500000US31181,Webster County,Nebraska,3812,3658
0500000US31183,Wheeler County,Nebraska,818,766
0500000US31185,York County,Nebraska,13665,13917
0500000US32001,Churchill County,Nevada,24877,23989
0500000US32003,Clark County,Nevada,1951269,2069681
0500000US32005,Douglas County,Nevada,46997,47536
0500000US32007,Elko County,Nevada,48818,52766
0500000US32009,Esmeralda County,Nevada,783,822
0500000US32011,Eureka County,Nevada,1987,2018
0500000US32013,Humboldt County,Nevada,16528,17279
0500000US32015,Lander County,Nevada,5775,6009
0500000US32017,Lincoln County,Nevada,5345,5184
0500000US32019,Lyon County,Nevada,51980,51789
0500000US32021,Mineral County,Nevada,4772,4500
0500000US32023,Nye County,Nevada,43946,42282
0500000US32027,Pershing County,Nevada,6753,6698
0500000US32029,Storey County,Nevada,4010,3912
0500000US32031,Washoe County,Nevada,421407,440078
0500000US32033,White Pine County,Nevada,10030,10034
0500000US32510,Carson City,Nevada,55274,54522
0500000US33001,Belknap County,New Hampshire,60088,60305
0500000US33003,Carroll County,New Hampshire,47818,47399
0500000US33005,Cheshire County,New Hampshire,77117,76115
0500000US33007,Coos County,New Hampshire,33055,31653
0500000US33009,Grafton County,New Hampshire,89118,89658
0500000US33011,Hillsborough County,New Hampshire,400721,405184
0500000US33013,Merrimack County,New Hampshire,146445,147171
0500000US33015,Rockingham County,New Hampshire,295223,300621
0500000US33017,Strafford County,New Hampshire,123143,125604
0500000US33019,Sullivan County,New Hampshire,43742,43103
0500000US34001,Atlantic County,New Jersey,274549,275209
0500000US34003,Bergen County,New Jersey,905116,933572
0500000US34005,Burlington County,New Jersey,448734,449722
0500000US34007,Camden County,New Jersey,513657,511038
0500000US34009,Cape May County,New Jersey,97265,95344
0500000US34011,Cumberland County,New Jersey,156898,157389
0500000US34013,Essex County,New Jersey,783969,795723
0500000US34015,Gloucester County,New Jersey,288288,290951
0500000US34017,Hudson County,New Jersey,634266,669115
0500000US34019,Hunterdon County,New Jersey,128349,126067
0500000US34021,Mercer County,New Jersey,366513,371537
0500000US34023,Middlesex County,New Jersey,809858,836297
0500000US34025,Monmouth County,New Jersey,630380,629279
0500000US34027,Morris County,New Jersey,492276,499727
0500000US34029,Ocean County,New Jersey,576567,586301
0500000US34031,Passaic County,New Jersey,501226,508856
0500000US34033,Salem County,New Jersey,66083,64715
0500000US34035,Somerset County,New Jersey,323444,332568
0500000US34037,Sussex County,New Jersey,149265,144909
0500000US34039,Union County,New Jersey,536499,552939
0500000US34041,Warren County,New Jersey,108692,106917
0500000US35001,Bernalillo County,New Mexico,662564,675551
0500000US35003,Catron County,New Mexico,3725,3556
0500000US35005,Chaves County,New Mexico,65645,65878
0500000US35006,Cibola County,New Mexico,27213,27349
0500000US35007,Colfax County,New Mexico,13750,12680
0500000US35009,Curry County,New Mexico,48376,50969
0500000US35011,De Baca County,New Mexico,2022,1825
0500000US35013,Doña Ana County,New Mexico,209233,213676
0500000US35015,Eddy County,New Mexico,53829,56395
0500000US35017,Grant County,New Mexico,29514,29096
0500000US35019,Guadalupe County,New Mexico,4687,4468
0500000US35021,Harding County,New Mexico,695,683
0500000US35023,Hidalgo County,New Mexico,4894,4560
0500000US35025,Lea County,New Mexico,64727,69999
0500000US35027,Lincoln County,New Mexico,20497,19706
0500000US35028,Los Alamos County,New Mexico,17950,17682
0500000US35029,Luna County,New Mexico,25095,24673
0500000US35031,McKinley County,New Mexico,71492,74098
0500000US35033,Mora County,New Mexico,4881,4592
0500000US35035,Otero County,New Mexico,63797,65082
0500000US35037,Quay County,New Mexico,9041,8501
0500000US35039,Rio Arriba County,New Mexico,40246,39777
0500000US35041,Roosevelt County,New Mexico,19846,19536
0500000US35043,Sandoval County,New Mexico,131561,137608
0500000US35045,San Juan County,New Mexico,130044,123785
0500000US35047,San Miguel County,New Mexico,29393,28239
0500000US35049,Santa Fe County,New Mexico,144170,148164
0500000US35051,Sierra County,New Mexico,11988,11325
0500000US35053,Socorro County,New Mexico,17866,17310
0500000US35055,Taos County,New Mexico,32937,33084
0500000US35057,Torrance County,New Mexico,16383,15611
0500000US35059,Union County,New Mexico,4549,4297
0500000US35061,Valencia County,New Mexico,76569,75817
0500000US36001,Albany County,New York,304204,308171
0500000US36003,Allegany County,New York,48946,47736
0500000US36005,Bronx County,New York,1385108,1438159
0500000US36007,Broome County,New York,200600,197349
0500000US36009,Cattaraugus County,New York,80317,78600
0500000US36011,Cayuga County,New York,80026,78823
0500000US36013,Chautauqua County,New York,134905,132053
0500000US36015,Chemung County,New York,88830,87770
0500000US36017,Chenango County,New York,50477,49426
0500000US36019,Clinton County,New York,82128,81632
0500000US36021,Columbia County,New York,63096,62122
0500000US36023,Cortland County,New York,49336,49024
0500000US36025,Delaware County,New York,47980,46581
0500000US36027,Dutchess County,New York,297488,296579
0500000US36029,Erie County,New York,919040,922835
0500000US36031,Essex County,New York,39370,38679
0500000US36033,Franklin County,New York,51599,51262
0500000US36035,Fulton County,New York,55531,54105
0500000US36037,Genesee County,New York,60079,59162
0500000US36039,Greene County,New York,49221,47967
0500000US36041,Hamilton County,New York,4836,4715
0500000US36043,Herkimer County,New York,64519,63744
0500000US36045,Jefferson County,New York,116229,119103
0500000US36047,Kings County,New York,2504700,2621793
0500000US36049,Lewis County,New York,27087,27220
0500000US36051,Livingston County,New York,65393,64586
0500000US36053,Madison County,New York,73442,72369
0500000US36055,Monroe County,New York,744344,749857
0500000US36057,Montgomery County,New York,50219,49779
0500000US36059,Nassau County,New York,1339532,1358627
0500000US36061,New York County,New York,1585873,1636268
0500000US36063,Niagara County,New York,216469,213525
0500000US36065,Oneida County,New York,234878,232871
0500000US36067,Onondaga County,New York,467026,468196
0500000US36069,Ontario County,New York,107931,109707
0500000US36071,Orange County,New York,372813,376099
0500000US36073,Orleans County,New York,42883,41984
0500000US36075,Oswego County,New York,122109,120913
0500000US36077,Otsego County,New York,62259,61128
0500000US36079,Putnam County,New York,99710,99487
0500000US36081,Queens County,New York,2230722,2321580
0500000US36083,Rensselaer County,New York,159429,159774
0500000US36085,Richmond County,New York,468730,473279
0500000US36087,Rockland County,New York,311687,323866
0500000US36089,St. Lawrence County,New York,111944,111400
0500000US36091,Saratoga County,New York,219607,224921
0500000US36093,Schenectady County,New York,154727,155735
0500000US36095,Schoharie County,New York,32749,31566
0500000US36097,Schuyler County,New York,18343,18479
0500000US36099,Seneca County,New York,35251,34884
0500000US36101,Steuben County,New York,98990,98394
0500000US36103,Suffolk County,New York,1493350,1502968
0500000US36105,Sullivan County,New York,77547,75943
0500000US36107,Tioga County,New York,51125,49870
0500000US36109,Tompkins County,New York,101564,104691
0500000US36111,Ulster County,New York,182493,180445
0500000US36113,Warren County,New York,65707,64973
0500000US36115,Washington County,New York,63216,62372
0500000US36117,Wayne County,New York,93772,92051
0500000US36119,Westchester County,New York,949113,972634
0500000US36121,Wyoming County,New York,42155,41188
0500000US36123,Yates County,New York,25348,25208
0500000US37001,Alamance County,North Carolina,151131,155792
0500000US37003,Alexander County,North Carolina,37198,37392
0500000US37005,Alleghany County,North Carolina,11155,10879
0500000US37007,Anson County,North Carolina,26948,25765
0500000US37009,Ashe County,North Carolina,27281,27126
0500000US37011,Avery County,North Carolina,17797,17773
0500000US37013,Beaufort County,North Carolina,47759,47585
0500000US37015,Bertie County,North Carolina,21282,20106
0500000US37017,Bladen County,North Carolina,35190,34657
0500000US37019,Brunswick County,North Carolina,107431,118836
0500000US37021,Buncombe County,North Carolina,238318,250539
0500000US37023,Burke County,North Carolina,90912,89486
0500000US37025,Cabarrus County,North Carolina,178011,192103
0500000US37027,Caldwell County,North Carolina,83029,81484
0500000US37029,Camden County,North Carolina,9980,10331
0500000US37031,Carteret County,North Carolina,66469,68811
0500000US37033,Caswell County,North Carolina,23719,23082
0500000US37035,Catawba County,North Carolina,154358,154534
0500000US37037,Chatham County,North Carolina,63505,68698
0500000US37039,Cherokee County,North Carolina,27444,27141
0500000US37041,Chowan County,North Carolina,14793,14572
0500000US37043,Clay County,North Carolina,10587,10581
0500000US37045,Cleveland County,North Carolina,98078,97076
0500000US37047,Columbus County,North Carolina,58098,56953
0500000US37049,Craven County,North Carolina,103505,104510
0500000US37051,Cumberland County,North Carolina,319431,326328
0500000US37053,Currituck County,North Carolina,23547,24976
0500000US37055,Dare County,North Carolina,33920,35104
0500000US37057,Davidson County,North Carolina,162878,164072
0500000US37059,Davie County,North Carolina,41240,41434
0500000US37061,Duplin County,North Carolina,58505,59882
0500000US37063,Durham County,North Carolina,267587,294460
0500000US37065,Edgecombe County,North Carolina,56552,54933
0500000US37067,Forsyth County,North Carolina,350670,365298
0500000US37069,Franklin County,North Carolina,60619,62860
0500000US37071,Gaston County,North Carolina,206086,211127
0500000US37073,Gates County,North Carolina,12197,11567
0500000US37075,Graham County,North Carolina,8861,8644
0500000US37077,Granville County,North Carolina,59916,58500
0500000US37079,Greene County,North Carolina,21362,21093
0500000US37081,Guilford County,North Carolina,488406,512119
0500000US37083,Halifax County,North Carolina,54691,52970
0500000US37085,Harnett County,North Carolina,114678,126666
0500000US37087,Haywood County,North Carolina,59036,59471
0500000US37089,Henderson County,North Carolina,106740,111149
0500000US37091,Hertford County,North Carolina,24669,24308
0500000US37093,Hoke County,North Carolina,46952,51611
0500000US37095,Hyde County,North Carolina,5810,5676
0500000US37097,Iredell County,North Carolina,159437,166675
0500000US37099,Jackson County,North Carolina,40271,40981
0500000US37101,Johnston County,North Carolina,168878,181423
0500000US37103,Jones County,North Carolina,10153,10076
0500000US37105,Lee County,North Carolina,57866,59662
0500000US37107,Lenoir County,North Carolina,59495,58485
0500000US37109,Lincoln County,North Carolina,78265,79829
0500000US37111,McDowell County,North Carolina,44996,44965
0500000US37113,Macon County,North Carolina,33922,33875
0500000US37115,Madison County,North Carolina,20764,21157
0500000US37117,Martin County,North Carolina,24505,23454
0500000US37119,Mecklenburg County,North Carolina,919628,1012539
0500000US37121,Mitchell County,North Carolina,15579,15311
0500000US37123,Montgomery County,North Carolina,27798,27395
0500000US37125,Moore County,North Carolina,88247,93077
0500000US37127,Nash County,North Carolina,95840,94357
0500000US37129,New Hanover County,North Carolina,202667,216298
0500000US37131,Northampton County,North Carolina,22099,20463
0500000US37133,Onslow County,North Carolina,177772,187589
0500000US37135,Orange County,North Carolina,133801,140420
0500000US37137,Pamlico County,North Carolina,13144,12948
0500000US37139,Pasquotank County,North Carolina,40661,39787
0500000US37141,Pender County,North Carolina,52217,56250
0500000US37143,Perquimans County,North Carolina,13453,13466
0500000US37145,Person County,North Carolina,39464,39132
0500000US37147,Pitt County,North Carolina,168148,175354
0500000US37149,Polk County,North Carolina,20510,20357
0500000US37151,Randolph County,North Carolina,141752,142778
0500000US37153,Richmond County,North Carolina,46639,45733
0500000US37155,Robeson County,North Carolina,134168,134760
0500000US37157,Rockingham County,North Carolina,93643,91696
0500000US37159,Rowan County,North Carolina,138428,138630
0500000US37161,Rutherford County,North Carolina,67810,66600
0500000US37163,Sampson County,North Carolina,63431,64050
0500000US37165,Scotland County,North Carolina,36157,35576
0500000US37167,Stanly County,North Carolina,60585,60600
0500000US37169,Stokes County,North Carolina,47401,46419
0500000US37171,Surry County,North Carolina,73673,72968
0500000US37173,Swain County,North Carolina,13981,14274
0500000US37175,Transylvania County,North Carolina,33090,33045
0500000US37177,Tyrrell County,North Carolina,4407,4115
0500000US37179,Union County,North Carolina,201292,218568
0500000US37181,Vance County,North Carolina,45422,44614
0500000US37183,Wake County,North Carolina,900993,998691
0500000US37185,Warren County,North Carolina,20972,20231
0500000US37187,Washington County,North Carolina,13228,12570
0500000US37189,Watauga County,North Carolina,51079,52560
0500000US37191,Wayne County,North Carolina,122623,124456
0500000US37193,Wilkes County,North Carolina,69340,68838
0500000US37195,Wilson County,North Carolina,81234,81401
0500000US37197,Yadkin County,North Carolina,38406,37792
0500000US37199,Yancey County,North Carolina,17818,17614
0500000US38001,Adams County,North Dakota,2343,2384
0500000US38003,Barnes County,North Dakota,11066,11144
0500000US38005,Benson County,North Dakota,6660,6833
0500000US38007,Billings County,North Dakota,783,901
0500000US38009,Bottineau County,North Dakota,6429,6650
0500000US38011,Bowman County,North Dakota,3151,3247
0500000US38013,Burke County,North Dakota,1968,2245
0500000US38015,Burleigh County,North Dakota,81308,90503
0500000US38017,Cass County,North Dakota,149778,167005
0500000US38019,Cavalier County,North Dakota,3993,3855
0500000US38021,Dickey County,North Dakota,5289,5150
0500000US38023,Divide County,North Dakota,2071,2432
0500000US38025,Dunn County,North Dakota,3536,4399
0500000US38027,Eddy County,North Dakota,2385,2377
0500000US38029,Emmons County,North Dakota,3550,3422
0500000US38031,Foster County,North Dakota,3343,3362
0500000US38033,Golden Valley County,North Dakota,1680,1825
0500000US38035,Grand Forks County,North Dakota,66861,70138
0500000US38037,Grant County,North Dakota,2394,2361
0500000US38039,Griggs County,North Dakota,2420,2319
0500000US38041,Hettinger County,North Dakota,2477,2660
0500000US38043,Kidder County,North Dakota,2435,2424
0500000US38045,LaMoure County,North Dakota,4139,4149
0500000US38047,Logan County,North Dakota,1990,1944
0500000US38049,McHenry County,North Dakota,5395,5988
0500000US38051,McIntosh County,North Dakota,2809,2801
0500000US38053,McKenzie County,North Dakota,6360,10996
0500000US38055,McLean County,North Dakota,8962,9578
0500000US38057,Mercer County,North Dakota,8424,8746
0500000US38059,Morton County,North Dakota,27471,29822
0500000US38061,Mountrail County,North Dakota,7673,9782
0500000US38063,Nelson County,North Dakota,3126,3045
0500000US38065,Oliver County,North Dakota,1846,1850
0500000US38067,Pembina County,North Dakota,7413,7128
0500000US38069,Pierce County,North Dakota,4357,4404
0500000US38071,Ramsey County,North Dakota,11451,11564
0500000US38073,Ransom County,North Dakota,5457,5446
0500000US38075,Renville County,North Dakota,2470,2587
0500000US38077,Richland County,North Dakota,16321,16432
0500000US38079,Rolette County,North Dakota,13937,14616
0500000US38081,Sargent County,North Dakota,3829,3931
0500000US38083,Sheridan County,North Dakota,1321,1326
0500000US38085,Sioux County,North Dakota,4153,4422
0500000US38087,Slope County,North Dakota,727,765
0500000US38089,Stark County,North Dakota,24199,30372
0500000US38091,Steele County,North Dakota,1975,1955
0500000US38093,Stutsman County,North Dakota,21100,21129
0500000US38095,Towner County,North Dakota,2246,2310
0500000US38097,Traill County,North Dakota,8121,8082
0500000US38099,Walsh County,North Dakota,11119,10970
0500000US38101,Ward County,North Dakota,61675,69384
0500000US38103,Wells County,North Dakota,4207,4192
0500000US38105,Williams County,North Dakota,22398,32130
0500000US39001,Adams County,Ohio,28550,28129
0500000US39003,Allen County,Ohio,106331,105040
0500000US39005,Ashland County,Ohio,53139,53035
0500000US39007,Ashtabula County,Ohio,101497,99175
0500000US39009,Athens County,Ohio,64757,64713
0500000US39011,Auglaize County,Ohio,45949,45841
0500000US39013,Belmont County,Ohio,70400,69461
0500000US39015,Brown County,Ohio,44846,44116
0500000US39017,Butler County,Ohio,368130,374158
0500000US39019,Carroll County,Ohio,28836,28187
0500000US39021,Champaign County,Ohio,40097,39128
0500000US39023,Clark County,Ohio,138333,136554
0500000US39025,Clermont County,Ohio,197363,201560
0500000US39027,Clinton County,Ohio,42040,41835
0500000US39029,Columbiana County,Ohio,107841,105686
0500000US39031,Coshocton County,Ohio,36901,36516
0500000US39033,Crawford County,Ohio,43784,42480
0500000US39035,Cuyahoga County,Ohio,1280122,1259828
0500000US39037,Darke County,Ohio,52959,52196
0500000US39039,Defiance County,Ohio,39037,38510
0500000US39041,Delaware County,Ohio,174214,189113
0500000US39043,Erie County,Ohio,77079,75828
0500000US39045,Fairfield County,Ohio,146156,150381
0500000US39047,Fayette County,Ohio,29030,28800
0500000US39049,Franklin County,Ohio,1163414,1231393
0500000US39051,Fulton County,Ohio,42698,42580
0500000US39053,Gallia County,Ohio,30934,30397
0500000US39055,Geauga County,Ohio,93389,94295
0500000US39057,Greene County,Ohio,161573,163820
0500000US39059,Guernsey County,Ohio,40087,39590
0500000US39061,Hamilton County,Ohio,802374,806631
0500000US39063,Hancock County,Ohio,74782,75337
0500000US39065,Hardin County,Ohio,32058,31796
0500000US39067,Harrison County,Ohio,15864,15543
0500000US39069,Henry County,Ohio,28215,27937
0500000US39071,Highland County,Ohio,43589,43045
0500000US39073,Hocking County,Ohio,29380,28725
0500000US39075,Holmes County,Ohio,42366,43898
0500000US39077,Huron County,Ohio,59626,58714
0500000US39079,Jackson County,Ohio,33225,32748
0500000US39081,Jefferson County,Ohio,69709,67694
0500000US39083,Knox County,Ohio,60921,61167
0500000US39085,Lake County,Ohio,230041,229230
0500000US39087,Lawrence County,Ohio,62450,61623
0500000US39089,Licking County,Ohio,166492,169390
0500000US39091,Logan County,Ohio,45858,45507
0500000US39093,Lorain County,Ohio,301356,304216
0500000US39095,Lucas County,Ohio,441815,435286
0500000US39097,Madison County,Ohio,43435,43918
0500000US39099,Mahoning County,Ohio,238823,233204
0500000US39101,Marion County,Ohio,66501,65720
0500000US39103,Medina County,Ohio,172332,176029
0500000US39105,Meigs County,Ohio,23770,23331
0500000US39107,Mercer County,Ohio,40814,40831
0500000US39109,Miami County,Ohio,102506,103900
0500000US39111,Monroe County,Ohio,14642,14465
0500000US39113,Montgomery County,Ohio,535153,533116
0500000US39115,Morgan County,Ohio,15054,14843
0500000US39117,Morrow County,Ohio,34827,35152
0500000US39119,Muskingum County,Ohio,86074,85818
0500000US39121,Noble County,Ohio,14645,14363
0500000US39123,Ottawa County,Ohio,41428,41154
0500000US39125,Paulding County,Ohio,19614,18989
0500000US39127,Perry County,Ohio,36058,35812
0500000US39129,Pickaway County,Ohio,55698,56876
0500000US39131,Pike County,Ohio,28709,28256
0500000US39133,Portage County,Ohio,161419,161882
0500000US39135,Preble County,Ohio,42270,41586
0500000US39137,Putnam County,Ohio,34499,34171
0500000US39139,Richland County,Ohio,124475,121942
0500000US39141,Ross County,Ohio,78064,77159
0500000US39143,Sandusky County,Ohio,60944,60179
0500000US39145,Scioto County,Ohio,79499,77258
0500000US39147,Seneca County,Ohio,56745,55669
0500000US39149,Shelby County,Ohio,49423,48951
0500000US39151,Stark County,Ohio,375586,375736
0500000US39153,Summit County,Ohio,541781,541943
0500000US39155,Trumbull County,Ohio,210312,205175
0500000US39157,Tuscarawas County,Ohio,92582,92788
0500000US39159,Union County,Ohio,52300,53776
0500000US39161,Van Wert County,Ohio,28744,28462
0500000US39163,Vinton County,Ohio,13435,13234
0500000US39165,Warren County,Ohio,212693,221659
0500000US39167,Washington County,Ohio,61778,61213
0500000US39169,Wayne County,Ohio,114520,115537
0500000US39171,Williams County,Ohio,37642,37291
0500000US39173,Wood County,Ohio,125488,129590
0500000US39175,Wyandot County,Ohio,22615,22353
0500000US40001,Adair County,Oklahoma,22683,22186
0500000US40003,Alfalfa County,Oklahoma,5642,5790
0500000US40005,Atoka County,Oklahoma,14182,13796
0500000US40007,Beaver County,Oklahoma,5636,5486
0500000US40009,Beckham County,Oklahoma,22119,23691
0500000US40011,Blaine County,Oklahoma,11943,9917
0500000US40013,Bryan County,Oklahoma,42416,44486
0500000US40015,Caddo County,Oklahoma,29600,29317
0500000US40017,Canadian County,Oklahoma,115541,129582
0500000US40019,Carter County,Oklahoma,47557,48821
0500000US40021,Cherokee County,Oklahoma,46987,48341
0500000US40023,Choctaw County,Oklahoma,15205,15161
0500000US40025,Cimarron County,Oklahoma,2475,2294
0500000US40027,Cleveland County,Oklahoma,255755,269908
0500000US40029,Coal County,Oklahoma,5925,5807
0500000US40031,Comanche County,Oklahoma,124098,125033
0500000US40033,Cotton County,Oklahoma,6193,6150
0500000US40035,Craig County,Oklahoma,15029,14582
0500000US40037,Creek County,Oklahoma,69967,70632
0500000US40039,Custer County,Oklahoma,27469,29500
0500000US40041,Delaware County,Oklahoma,41487,41446
0500000US40043,Dewey County,Oklahoma,4810,4914
0500000US40045,Ellis County,Oklahoma,4151,4150
0500000US40047,Garfield County,Oklahoma,60580,63091
0500000US40049,Garvin County,Oklahoma,27576,27561
0500000US40051,Grady County,Oklahoma,52431,53854
0500000US40053,Grant County,Oklahoma,4527,4501
0500000US40055,Greer County,Oklahoma,6239,6151
0500000US40057,Harmon County,Oklahoma,2922,2798
0500000US40059,Harper County,Oklahoma,3685,3812
0500000US40061,Haskell County,Oklahoma,12769,12896
0500000US40063,Hughes County,Oklahoma,14003,13806
0500000US40065,Jackson County,Oklahoma,26446,25998
0500000US40067,Jefferson County,Oklahoma,6472,6292
0500000US40069,Johnston County,Oklahoma,10957,11103
0500000US40071,Kay County,Oklahoma,46562,45478
0500000US40073,Kingfisher County,Oklahoma,15034,15532
0500000US40075,Kiowa County,Oklahoma,9446,9336
0500000US40077,Latimer County,Oklahoma,11154,10693
0500000US40079,Le Flore County,Oklahoma,50384,49761
0500000US40081,Lincoln County,Oklahoma,34273,34619
0500000US40083,Logan County,Oklahoma,41848,45276
0500000US40085,Love County,Oklahoma,9423,9773
0500000US40087,McClain County,Oklahoma,34506,37313
0500000US40089,McCurtain County,Oklahoma,33151,33050
0500000US40091,McIntosh County,Oklahoma,20252,20088
0500000US40093,Major County,Oklahoma,7527,7750
0500000US40095,Marshall County,Oklahoma,15840,16182
0500000US40097,Mayes County,Oklahoma,41259,40816
0500000US40099,Murray County,Oklahoma,13488,13803
0500000US40101,Muskogee County,Oklahoma,70990,69966
0500000US40103,Noble County,Oklahoma,11561,11494
0500000US40105,Nowata County,Oklahoma,10536,10524
0500000US40107,Okfuskee County,Oklahoma,12191,12186
0500000US40109,Oklahoma County,Oklahoma,718633,766215
0500000US40111,Okmulgee County,Oklahoma,40069,39095
0500000US40113,Osage County,Oklahoma,47472,47981
0500000US40115,Ottawa County,Oklahoma,31848,32105
0500000US40117,Pawnee County,Oklahoma,16577,16401
0500000US40119,Payne County,Oklahoma,77350,80264
0500000US40121,Pittsburg County,Oklahoma,45837,44626
0500000US40123,Pontotoc County,Oklahoma,37492,38005
0500000US40125,Pottawatomie County,Oklahoma,69442,71811
0500000US40127,Pushmataha County,Oklahoma,11572,11125
0500000US40129,Roger Mills County,Oklahoma,3647,3761
0500000US40131,Rogers County,Oklahoma,86905,89815
0500000US40133,Seminole County,Oklahoma,25482,25421
0500000US40135,Sequoyah County,Oklahoma,42391,41358
0500000US40137,Stephens County,Oklahoma,45048,44493
0500000US40139,Texas County,Oklahoma,20640,21853
0500000US40141,Tillman County,Oklahoma,7992,7628
0500000US40143,Tulsa County,Oklahoma,603403,629598
0500000US40145,Wagoner County,Oklahoma,73085,75702
0500000US40147,Washington County,Oklahoma,50976,51937
0500000US40149,Washita County,Oklahoma,11629,11547
0500000US40151,Woods County,Oklahoma,8878,9288
0500000US40153,Woodward County,Oklahoma,20081,21529
0500000US41001,Baker County,Oregon,16134,16059
0500000US41003,Benton County,Oregon,85579,86316
0500000US41005,Clackamas County,Oregon,375992,394972
0500000US41007,Clatsop County,Oregon,37039,37474
0500000US41009,Columbia County,Oregon,49351,49459
0500000US41011,Coos County,Oregon,63043,62475
0500000US41013,Crook County,Oregon,20978,20998
0500000US41015,Curry County,Oregon,22364,22335
0500000US41017,Deschutes County,Oregon,157733,170388
0500000US41019,Douglas County,Oregon,107667,106972
0500000US41021,Gilliam County,Oregon,1871,1932
0500000US41023,Grant County,Oregon,7445,7180
0500000US41025,Harney County,Oregon,7422,7126
0500000US41027,Hood River County,Oregon,22346,22885
0500000US41029,Jackson County,Oregon,203206,210287
0500000US41031,Jefferson County,Oregon,21720,22192
0500000US41033,Josephine County,Oregon,82713,83599
0500000US41035,Klamath County,Oregon,66380,65455
0500000US41037,Lake County,Oregon,7895,7838
0500000US41039,Lane County,Oregon,351715,358337
0500000US41041,Lincoln County,Oregon,46034,46406
0500000US41043,Linn County,Oregon,116672,119356
0500000US41045,Malheur County,Oregon,31313,30359
0500000US41047,Marion County,Oregon,315335,326110
0500000US41049,Morrow County,Oregon,11173,11187
0500000US41051,Multnomah County,Oregon,735334,776712
0500000US41053,Polk County,Oregon,75403,77916
0500000US41055,Sherman County,Oregon,1765,1710
0500000US41057,Tillamook County,Oregon,25250,25342
0500000US41059,Umatilla County,Oregon,75889,76705
0500000US41061,Union County,Oregon,25748,25691
0500000US41063,Wallowa County,Oregon,7008,6820
0500000US41065,Wasco County,Oregon,25213,25515
0500000US41067,Washington County,Oregon,529710,562998
0500000US41069,Wheeler County,Oregon,1441,1375
0500000US41071,Yamhill County,Oregon,99193,101758
0500000US42001,Adams County,Pennsylvania,101407,101714
0500000US42003,Allegheny County,Pennsylvania,1223348,1231255
0500000US42005,Armstrong County,Pennsylvania,68941,67785
0500000US42007,Beaver County,Pennsylvania,170539,169392
0500000US42009,Bedford County,Pennsylvania,49762,48946
0500000US42011,Berks County,Pennsylvania,411442,413691
0500000US42013,Blair County,Pennsylvania,127089,125955
0500000US42015,Bradford County,Pennsylvania,62622,61784
0500000US42017,Bucks County,Pennsylvania,625249,626685
0500000US42019,Butler County,Pennsylvania,183862,185943
0500000US42021,Cambria County,Pennsylvania,143679,137732
0500000US42023,Cameron County,Pennsylvania,5085,4805
0500000US42025,Carbon County,Pennsylvania,65249,64441
0500000US42027,Centre County,Pennsylvania,153990,158742
0500000US42029,Chester County,Pennsylvania,498886,512784
0500000US42031,Clarion County,Pennsylvania,39988,38821
0500000US42033,Clearfield County,Pennsylvania,81642,81191
0500000US42035,Clinton County,Pennsylvania,39238,39745
0500000US42037,Columbia County,Pennsylvania,67295,67122
0500000US42039,Crawford County,Pennsylvania,88765,87175
0500000US42041,Cumberland County,Pennsylvania,235406,243762
0500000US42043,Dauphin County,Pennsylvania,268100,271453
0500000US42045,Delaware County,Pennsylvania,558979,562960
0500000US42047,Elk County,Pennsylvania,31946,31194
0500000US42049,Erie County,Pennsylvania,280566,278443
0500000US42051,Fayette County,Pennsylvania,136606,134086
0500000US42053,Forest County,Pennsylvania,7716,7518
0500000US42055,Franklin County,Pennsylvania,149618,152892
0500000US42057,Fulton County,Pennsylvania,14845,14632
0500000US42059,Greene County,Pennsylvania,38686,37843
0500000US42061,Huntingdon County,Pennsylvania,45913,45750
0500000US42063,Indiana County,Pennsylvania,88880,87706
0500000US42065,Jefferson County,Pennsylvania,45200,44638
0500000US42067,Juniata County,Pennsylvania,24636,24796
0500000US42069,Lackawanna County,Pennsylvania,214437,212719
0500000US42071,Lancaster County,Pennsylvania,519445,533320
0500000US42073,Lawrence County,Pennsylvania,91108,88771
